番号区画コード,MA,番号,市外局番,市内局番,事業者,使用状況,備考
234,横浜,045237,045,237,,未使用,
234,横浜,045238,045,238,,未使用,
234,横浜,045239,045,239,,未使用,
234,横浜,045240,045,240,,未使用,
234,横浜,045241,045,241,東日本電信電話株式会社,使用中,
234,横浜,045242,045,242,東日本電信電話株式会社,使用中,
234,横浜,045243,045,243,東日本電信電話株式会社,使用中,
234,横浜,045244,045,244,,未使用,
234,横浜,045245,045,245,,未使用,
234,横浜,045246,045,246,,未使用,
234,横浜,045247,045,247,,未使用,
234,横浜,045248,045,248,,未使用,
234,横浜,045249,045,249,,未使用,
234,横浜,045250,045,250,東日本電信電話株式会社,使用中,
234,横浜,045251,045,251,東日本電信電話株式会社,使用中,
234,横浜,045252,045,252,東日本電信電話株式会社,使用中,
234,横浜,045253,045,253,東日本電信電話株式会社,使用中,
234,横浜,045254,045,254,,未使用,
234,横浜,045255,045,255,,未使用,
234,横浜,045256,045,256,,未使用,
234,横浜,045257,045,257,,未使用,
234,横浜,045258,045,258,,未使用,
234,横浜,045259,045,259,,未使用,
234,横浜,045260,045,260,東日本電信電話株式会社,使用中,
234,横浜,045261,045,261,東日本電信電話株式会社,使用中,
234,横浜,045262,045,262,東日本電信電話株式会社,使用中,
234,横浜,045263,045,263,東日本電信電話株式会社,使用中,
234,横浜,045264,045,264,東日本電信電話株式会社,使用中,
234,横浜,045265,045,265,,未使用,
234,横浜,045266,045,266,,未使用,
234,横浜,045267,045,267,,未使用,
234,横浜,045268,045,268,,未使用,
234,横浜,045269,045,269,,未使用,
234,横浜,045270,045,270,ソフトバンク株式会社,使用中,
234,横浜,045271,045,271,ソフトバンク株式会社,使用中,
234,横浜,045272,045,272,ソフトバンク株式会社,使用中,
234,横浜,045273,045,273,ソフトバンク株式会社,使用中,
234,横浜,045274,045,274,ソフトバンク株式会社,使用中,
234,横浜,045275,045,275,ソフトバンク株式会社,使用中,
234,横浜,045276,045,276,ソフトバンク株式会社,使用中,
234,横浜,045277,045,277,ソフトバンク株式会社,使用中,
234,横浜,045278,045,278,ソフトバンク株式会社,使用中,
234,横浜,045279,045,279,ソフトバンク株式会社,使用中,
234,横浜,045280,045,280,ソフトバンク株式会社,使用中,
234,横浜,045281,045,281,ソフトバンク株式会社,使用中,
234,横浜,045282,045,282,,未使用,
234,横浜,045283,045,283,,未使用,
234,横浜,045284,045,284,,未使用,
234,横浜,045285,045,285,ソフトバンク株式会社,使用中,
234,横浜,045286,045,286,ソフトバンク株式会社,使用中,
234,横浜,045287,045,287,ソフトバンク株式会社,使用中,
234,横浜,045288,045,288,ソフトバンク株式会社,使用中,
234,横浜,045289,045,289,,未使用,
234,横浜,045290,045,290,東日本電信電話株式会社,使用中,
234,横浜,045291,045,291,ソフトバンク株式会社,使用中,
234,横浜,045292,045,292,,未使用,
234,横浜,045293,045,293,,未使用,
234,横浜,045294,045,294,ソフトバンク株式会社,使用中,
234,横浜,045295,045,295,ソフトバンク株式会社,使用中,
234,横浜,045296,045,296,ソフトバンク株式会社,使用中,
234,横浜,045297,045,297,ソフトバンク株式会社,使用中,
234,横浜,045298,045,298,ソフトバンク株式会社,使用中,
234,横浜,045299,045,299,ソフトバンク株式会社,使用中,
234,横浜,045300,045,300,東日本電信電話株式会社,使用中,
234,横浜,045301,045,301,東日本電信電話株式会社,使用中,
234,横浜,045302,045,302,東日本電信電話株式会社,使用中,
234,横浜,045303,045,303,東日本電信電話株式会社,使用中,
234,横浜,045304,045,304,東日本電信電話株式会社,使用中,
234,横浜,045305,045,305,東日本電信電話株式会社,使用中,
234,横浜,045306,045,306,東日本電信電話株式会社,使用中,
234,横浜,045307,045,307,東日本電信電話株式会社,使用中,
234,横浜,045308,045,308,東日本電信電話株式会社,使用中,
234,横浜,045309,045,309,東日本電信電話株式会社,使用中,
234,横浜,045310,045,310,,未使用,
234,横浜,045311,045,311,東日本電信電話株式会社,使用中,
234,横浜,045312,045,312,東日本電信電話株式会社,使用中,
234,横浜,045313,045,313,東日本電信電話株式会社,使用中,
234,横浜,045314,045,314,東日本電信電話株式会社,使用中,
234,横浜,045315,045,315,東日本電信電話株式会社,使用中,
234,横浜,045316,045,316,東日本電信電話株式会社,使用中,
234,横浜,045317,045,317,東日本電信電話株式会社,使用中,
234,横浜,045318,045,318,,未使用,
234,横浜,045319,045,319,東日本電信電話株式会社,使用中,
234,横浜,045320,045,320,東日本電信電話株式会社,使用中,
234,横浜,045321,045,321,東日本電信電話株式会社,使用中,
234,横浜,045322,045,322,東日本電信電話株式会社,使用中,
234,横浜,045323,045,323,東日本電信電話株式会社,使用中,
234,横浜,045324,045,324,東日本電信電話株式会社,使用中,
234,横浜,045325,045,325,東日本電信電話株式会社,使用中,
234,横浜,045326,045,326,東日本電信電話株式会社,使用中,
234,横浜,045327,045,327,,未使用,
234,横浜,045328,045,328,東日本電信電話株式会社,使用中,
234,横浜,045329,045,329,東日本電信電話株式会社,使用中,
234,横浜,045330,045,330,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
234,横浜,045331,045,331,東日本電信電話株式会社,使用中,
234,横浜,045332,045,332,東日本電信電話株式会社,使用中,
234,横浜,045333,045,333,東日本電信電話株式会社,使用中,
234,横浜,045334,045,334,東日本電信電話株式会社,使用中,
234,横浜,045335,045,335,東日本電信電話株式会社,使用中,
234,横浜,045336,045,336,東日本電信電話株式会社,使用中,
234,横浜,045337,045,337,東日本電信電話株式会社,使用中,
234,横浜,045338,045,338,東日本電信電話株式会社,使用中,
234,横浜,045339,045,339,東日本電信電話株式会社,使用中,
234,横浜,045340,045,340,東日本電信電話株式会社,使用中,
234,横浜,045341,045,341,東日本電信電話株式会社,使用中,
234,横浜,045342,045,342,東日本電信電話株式会社,使用中,
234,横浜,045343,045,343,,未使用,
234,横浜,045344,045,344,,未使用,
234,横浜,045345,045,345,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
234,横浜,045346,045,346,,未使用,
234,横浜,045347,045,347,,未使用,
234,横浜,045348,045,348,東日本電信電話株式会社,使用中,
234,横浜,045349,045,349,東日本電信電話株式会社,使用中,
234,横浜,045350,045,350,東日本電信電話株式会社,使用中,
234,横浜,045351,045,351,東日本電信電話株式会社,使用中,
234,横浜,045352,045,352,東日本電信電話株式会社,使用中,
234,横浜,045353,045,353,東日本電信電話株式会社,使用中,
234,横浜,045354,045,354,,未使用,
234,横浜,045355,045,355,東日本電信電話株式会社,使用中,
234,横浜,045356,045,356,,未使用,
234,横浜,045357,045,357,,未使用,
234,横浜,045358,045,358,,未使用,
234,横浜,045359,045,359,,未使用,
234,横浜,045360,045,360,東日本電信電話株式会社,使用中,
234,横浜,045361,045,361,東日本電信電話株式会社,使用中,
234,横浜,045362,045,362,東日本電信電話株式会社,使用中,
234,横浜,045363,045,363,東日本電信電話株式会社,使用中,
234,横浜,045364,045,364,東日本電信電話株式会社,使用中,
234,横浜,045365,045,365,東日本電信電話株式会社,使用中,
234,横浜,045366,045,366,東日本電信電話株式会社,使用中,
234,横浜,045367,045,367,東日本電信電話株式会社,使用中,
234,横浜,045368,045,368,,未使用,
234,横浜,045369,045,369,東日本電信電話株式会社,使用中,
234,横浜,045370,045,370,東日本電信電話株式会社,使用中,
234,横浜,045371,045,371,東日本電信電話株式会社,使用中,
234,横浜,045372,045,372,東日本電信電話株式会社,使用中,
234,横浜,045373,045,373,東日本電信電話株式会社,使用中,
234,横浜,045374,045,374,東日本電信電話株式会社,使用中,
234,横浜,045375,045,375,,未使用,
234,横浜,045376,045,376,,未使用,
234,横浜,045377,045,377,,未使用,
234,横浜,045378,045,378,,未使用,
234,横浜,045379,045,379,,未使用,
234,横浜,045380,045,380,,未使用,
234,横浜,045381,045,381,東日本電信電話株式会社,使用中,
234,横浜,045382,045,382,東日本電信電話株式会社,使用中,
234,横浜,045383,045,383,東日本電信電話株式会社,使用中,
234,横浜,045384,045,384,,未使用,
234,横浜,045385,045,385,,未使用,
234,横浜,045386,045,386,,未使用,
234,横浜,045387,045,387,,未使用,
234,横浜,045388,045,388,,未使用,
234,横浜,045389,045,389,,未使用,
234,横浜,045390,045,390,東日本電信電話株式会社,使用中,
234,横浜,045391,045,391,東日本電信電話株式会社,使用中,
234,横浜,045392,045,392,東日本電信電話株式会社,使用中,
234,横浜,045393,045,393,ＫＤＤＩ株式会社,使用中,
234,横浜,045394,045,394,ＫＤＤＩ株式会社,使用中,
234,横浜,045395,045,395,ＫＤＤＩ株式会社,使用中,
234,横浜,045396,045,396,,未使用,
234,横浜,045397,045,397,,未使用,
234,横浜,045398,045,398,,未使用,
234,横浜,045399,045,399,,未使用,
234,横浜,045400,045,400,,未使用,
234,横浜,045401,045,401,東日本電信電話株式会社,使用中,
234,横浜,045402,045,402,東日本電信電話株式会社,使用中,
234,横浜,045403,045,403,,未使用,
234,横浜,045404,045,404,,未使用,
234,横浜,045405,045,405,,未使用,
234,横浜,045406,045,406,,未使用,
234,横浜,045407,045,407,,未使用,
234,横浜,045408,045,408,,未使用,
234,横浜,045409,045,409,,未使用,
234,横浜,045410,045,410,東日本電信電話株式会社,使用中,
234,横浜,045411,045,411,東日本電信電話株式会社,使用中,
234,横浜,045412,045,412,東日本電信電話株式会社,使用中,
234,横浜,045413,045,413,東日本電信電話株式会社,使用中,
234,横浜,045414,045,414,東日本電信電話株式会社,使用中,
234,横浜,045415,045,415,東日本電信電話株式会社,使用中,
234,横浜,045416,045,416,,未使用,
234,横浜,045417,045,417,,未使用,
234,横浜,045418,045,418,,未使用,
234,横浜,045419,045,419,,未使用,
234,横浜,045420,045,420,,未使用,
234,横浜,045421,045,421,東日本電信電話株式会社,使用中,
234,横浜,045422,045,422,,未使用,
234,横浜,045423,045,423,東日本電信電話株式会社,使用中,
234,横浜,045424,045,424,,未使用,
234,横浜,045425,045,425,,未使用,
234,横浜,045426,045,426,,未使用,
234,横浜,045427,045,427,,未使用,
234,横浜,045428,045,428,,未使用,
234,横浜,045429,045,429,,未使用,
234,横浜,045430,045,430,東日本電信電話株式会社,使用中,
234,横浜,045431,045,431,東日本電信電話株式会社,使用中,
234,横浜,045432,045,432,東日本電信電話株式会社,使用中,
234,横浜,045433,045,433,東日本電信電話株式会社,使用中,
234,横浜,045434,045,434,東日本電信電話株式会社,使用中,
234,横浜,045435,045,435,東日本電信電話株式会社,使用中,
234,横浜,045436,045,436,,未使用,
234,横浜,045437,045,437,,未使用,
234,横浜,045438,045,438,東日本電信電話株式会社,使用中,
234,横浜,045439,045,439,東日本電信電話株式会社,使用中,
234,横浜,045440,045,440,東日本電信電話株式会社,使用中,
234,横浜,045441,045,441,東日本電信電話株式会社,使用中,
234,横浜,045442,045,442,東日本電信電話株式会社,使用中,
234,横浜,045443,045,443,東日本電信電話株式会社,使用中,
234,横浜,045444,045,444,東日本電信電話株式会社,使用中,
234,横浜,045445,045,445,,未使用,
234,横浜,045446,045,446,,未使用,
234,横浜,045447,045,447,,未使用,
234,横浜,045448,045,448,,未使用,
234,横浜,045449,045,449,,未使用,
234,横浜,045450,045,450,東日本電信電話株式会社,使用中,
234,横浜,045451,045,451,東日本電信電話株式会社,使用中,
234,横浜,045452,045,452,,未使用,
234,横浜,045453,045,453,東日本電信電話株式会社,使用中,
234,横浜,045454,045,454,,未使用,
234,横浜,045455,045,455,,未使用,
234,横浜,045456,045,456,,未使用,
234,横浜,045457,045,457,,未使用,
234,横浜,045458,045,458,,未使用,
234,横浜,045459,045,459,東日本電信電話株式会社,使用中,
234,横浜,045460,045,460,,未使用,
234,横浜,045461,045,461,東日本電信電話株式会社,使用中,
234,横浜,045462,045,462,,未使用,
234,横浜,045463,045,463,,未使用,
234,横浜,045464,045,464,,未使用,
234,横浜,045465,045,465,東日本電信電話株式会社,使用中,
234,横浜,045466,045,466,,未使用,
234,横浜,045467,045,467,,未使用,
234,横浜,045468,045,468,,未使用,
234,横浜,045469,045,469,,未使用,
234,横浜,045470,045,470,東日本電信電話株式会社,使用中,
234,横浜,045471,045,471,東日本電信電話株式会社,使用中,
234,横浜,045472,045,472,東日本電信電話株式会社,使用中,
234,横浜,045473,045,473,東日本電信電話株式会社,使用中,
234,横浜,045474,045,474,東日本電信電話株式会社,使用中,
234,横浜,045475,045,475,東日本電信電話株式会社,使用中,
234,横浜,045476,045,476,東日本電信電話株式会社,使用中,
234,横浜,045477,045,477,東日本電信電話株式会社,使用中,
234,横浜,045478,045,478,東日本電信電話株式会社,使用中,
234,横浜,045479,045,479,東日本電信電話株式会社,使用中,
234,横浜,045480,045,480,,未使用,
234,横浜,045481,045,481,東日本電信電話株式会社,使用中,
234,横浜,045482,045,482,東日本電信電話株式会社,使用中,
234,横浜,045483,045,483,,未使用,
234,横浜,045484,045,484,,未使用,
234,横浜,045485,045,485,,未使用,
234,横浜,045486,045,486,,未使用,
234,横浜,045487,045,487,,未使用,
234,横浜,045488,045,488,東日本電信電話株式会社,使用中,
234,横浜,045489,045,489,東日本電信電話株式会社,使用中,
234,横浜,045490,045,490,,未使用,
234,横浜,045491,045,491,東日本電信電話株式会社,使用中,
234,横浜,045492,045,492,,未使用,
234,横浜,045493,045,493,,未使用,
234,横浜,045494,045,494,,未使用,
